transaction_id,amount,transaction_hour,kyc_level,device_change,location_change,past_fraud_count,is_fraud
TXN100615,5123.39,18,2,1,1,0,1
TXN100616,176.05,13,2,0,1,0,0
TXN100617,698.35,13,1,1,0,1,1
TXN100618,3331.87,16,2,0,1,0,0
TXN100619,2808.71,7,1,1,1,0,1
TXN100620,457.96,16,2,0,0,1,0
TXN100621,519.8,16,1,0,1,0,0
TXN100622,975.57,6,3,1,0,0,0
TXN100623,1375.33,8,3,0,0,2,0
TXN100624,1976.0,3,2,1,0,0,0
TXN100625,970.63,9,3,0,0,1,0
TXN100626,1291.78,3,2,1,0,0,0
TXN100627,2802.46,20,1,0,0,0,0
TXN100628,124.75,4,3,0,0,0,0
TXN100629,631.87,1,1,1,0,0,1
TXN100630,2548.98,14,1,0,1,0,0
TXN100631,4561.53,8,2,1,1,0,0
TXN100632,1483.56,8,1,0,0,1,0
TXN100633,1569.06,0,2,1,0,0,0
TXN100634,276.72,23,2,0,1,1,0
TXN100635,1236.29,23,2,0,1,0,0
TXN100636,1571.21,11,3,0,0,0,0
TXN100637,605.39,12,2,0,0,0,0
TXN100638,677.35,19,2,0,0,0,0
TXN100639,997.33,12,2,0,1,0,0
TXN100640,90.55,13,2,0,0,0,0
TXN100641,827.45,9,3,0,1,0,0
TXN100642,525.11,16,2,1,0,0,0
TXN100643,843.5,16,3,0,0,0,0
TXN100644,305.13,13,3,0,0,0,0
TXN100645,4474.16,16,2,0,0,0,0
TXN100646,1850.8,18,2,0,0,0,0
TXN100647,2323.27,2,2,1,0,1,1
TXN100648,3163.42,3,2,0,1,0,0
TXN100649,1430.07,10,2,0,0,0,0
TXN100650,231.86,15,1,1,1,0,1
TXN100651,1590.52,12,2,1,0,1,0
TXN100652,1817.85,17,2,0,0,0,0
TXN100653,2786.43,10,2,0,0,1,0
TXN100654,1180.07,10,1,0,0,0,0
TXN100655,322.97,8,3,0,0,0,0
TXN100656,717.52,22,3,0,0,1,0
TXN100657,952.23,1,1,0,0,0,0
TXN100658,2126.45,2,3,0,0,0,0
TXN100659,1741.56,13,3,0,0,0,0
TXN100660,930.41,15,2,1,0,0,0
TXN100661,8662.39,7,2,1,0,0,0
TXN100662,1911.67,15,1,1,1,0,1
TXN100663,591.59,3,2,0,0,0,0
TXN100664,264.69,8,2,1,0,1,0
TXN100665,381.78,3,1,1,0,0,1
TXN100666,614.61,12,3,0,0,0,0
TXN100667,400.33,1,1,0,1,0,1
TXN100668,462.98,22,2,0,1,0,0
TXN100669,721.21,17,3,0,0,1,0
TXN100670,430.8,23,1,1,0,0,0
TXN100671,4591.5,21,2,0,0,0,0
TXN100672,217.27,4,2,0,0,0,0
TXN100673,1536.82,16,3,1,0,0,0
TXN100674,1106.61,20,2,1,0,0,0
TXN100675,8127.28,9,2,0,0,0,0
TXN100676,287.65,22,3,1,0,1,0
TXN100677,1064.52,22,1,0,1,0,0
TXN100678,7028.12,3,1,0,0,0,1
TXN100679,4062.49,5,3,1,0,1,0
TXN100680,3447.33,21,2,0,0,0,0
TXN100681,646.55,9,3,0,0,1,0
TXN100682,424.8,16,2,1,0,0,0
TXN100683,2259.12,4,2,1,0,0,0
TXN100684,5350.77,6,2,0,0,2,0
TXN100685,1677.3,4,1,1,0,0,1
TXN100686,1745.46,7,1,0,0,0,0
TXN100687,706.95,0,1,0,0,0,0
TXN100688,2984.95,1,2,0,1,0,0
TXN100689,464.16,15,2,0,1,0,0
TXN100690,832.18,7,2,0,0,0,0
TXN100691,1158.29,20,3,1,0,0,0
TXN100692,1466.97,14,1,0,0,0,0
TXN100693,605.23,22,2,0,0,0,0
TXN100694,293.97,10,3,0,0,0,0
TXN100695,1936.4,15,3,0,0,0,0
TXN100696,731.13,6,2,1,1,0,0
TXN100697,1790.91,16,2,0,0,0,0
TXN100698,385.33,23,2,1,0,0,0
TXN100699,1362.24,2,2,0,0,0,0
TXN100700,1571.09,14,1,0,1,0,0
TXN100701,156.43,3,1,0,0,0,0
TXN100702,870.77,2,1,0,0,0,0
TXN100703,338.7,10,2,1,0,0,0
TXN100704,180.94,1,1,1,1,1,1
TXN100705,9252.4,6,2,1,0,0,0
TXN100706,828.26,14,2,0,0,0,0
TXN100707,3370.14,13,1,0,0,0,0
TXN100708,637.78,20,2,0,1,1,0
TXN100709,2338.28,6,2,0,0,1,0
TXN100710,2906.13,16,2,0,1,0,0
TXN100711,1860.89,9,3,1,0,0,0
TXN100712,1325.71,17,1,1,0,0,0
TXN100713,1111.52,13,2,1,0,0,0
TXN100714,908.09,5,2,1,0,0,0
TXN100715,5355.11,21,2,0,1,1,1
TXN100716,3601.21,18,2,0,1,0,0
TXN100717,6756.35,9,1,0,0,0,0
TXN100718,315.46,16,3,0,0,1,0
TXN100719,2675.1,18,1,0,0,0,0
TXN100720,5622.25,19,3,0,1,0,0
TXN100721,449.91,16,1,0,0,0,0
TXN100722,187.62,13,3,0,0,0,0
TXN100723,2752.79,6,3,0,0,0,0
TXN100724,1758.85,18,3,0,0,0,0
TXN100725,3738.15,23,1,0,0,0,0
TXN100726,351.12,6,1,0,1,1,1
TXN100727,3222.1,11,2,1,1,0,0
TXN100728,500.36,5,3,0,1,0,0
TXN100729,407.43,7,3,1,0,0,0
TXN100730,408.89,8,1,0,1,0,0
TXN100731,3420.21,17,2,0,0,1,0
TXN100732,2238.43,9,2,1,1,2,1
TXN100733,1530.75,20,2,0,1,0,0
TXN100734,938.92,15,2,0,0,1,0
TXN100735,4244.41,16,1,0,0,0,0
TXN100736,1046.63,0,2,0,0,1,0
TXN100737,3442.17,6,2,0,1,0,0
TXN100738,1206.55,21,2,0,0,2,0
TXN100739,996.24,8,2,0,1,0,0
TXN100740,1292.32,11,1,1,0,0,0
TXN100741,767.29,0,1,0,0,2,1
TXN100742,2803.55,9,2,1,0,0,0
TXN100743,1447.21,9,3,0,0,1,0
TXN100744,578.49,9,3,0,1,0,0
TXN100745,4646.68,6,2,0,0,0,0
TXN100746,1018.66,23,2,0,0,1,0
TXN100747,1618.56,14,1,0,0,0,0
TXN100748,4788.99,9,1,0,0,0,0
TXN100749,2007.6,15,2,0,0,1,0
TXN100750,298.63,15,1,0,0,0,0
TXN100751,5671.23,19,2,0,0,0,0
TXN100752,2026.15,0,1,1,1,1,1
TXN100753,865.65,10,3,0,1,0,0
TXN100754,349.95,18,2,0,1,0,0
TXN100755,3210.0,17,1,0,0,0,0
TXN100756,1985.55,2,3,0,1,0,0
TXN100757,1574.83,14,2,1,0,2,0
TXN100758,4536.61,5,3,0,0,0,0
TXN100759,3157.98,9,1,0,0,0,0
TXN100760,378.98,2,2,0,0,0,0
TXN100761,797.13,9,2,0,0,0,0
TXN100762,621.34,15,1,0,0,0,0
TXN100763,2774.74,3,2,0,1,0,0
TXN100764,118.22,0,1,1,0,0,1
TXN100765,1737.43,21,1,1,0,0,0
TXN100766,2924.83,17,1,0,1,1,1
TXN100767,4237.33,3,1,0,1,0,1
TXN100768,887.35,4,3,0,0,0,0
TXN100769,3493.62,20,1,0,1,0,0
TXN100770,284.49,3,3,0,1,0,0
TXN100771,3797.49,18,2,1,0,1,0
TXN100772,322.76,19,1,1,0,0,0
TXN100773,1062.63,18,3,1,1,0,0
TXN100774,3242.01,2,3,0,1,0,0
TXN100775,374.84,19,2,0,0,1,0
TXN100776,570.79,12,1,1,1,0,1
TXN100777,2612.09,23,3,0,0,0,0
TXN100778,2596.19,19,1,0,0,0,0
TXN100779,2099.69,17,1,0,0,2,0
TXN100780,2418.0,5,3,0,0,1,0
TXN100781,1614.94,23,1,0,0,0,0
TXN100782,630.17,19,2,0,0,1,0
TXN100783,898.37,23,2,0,0,0,0
TXN100784,450.8,5,2,0,1,0,0
TXN100785,4831.75,5,2,0,1,2,0
TXN100786,1801.22,21,1,0,1,0,0
TXN100787,1074.49,16,2,0,1,1,0
TXN100788,1289.82,16,2,0,0,0,0
TXN100789,5935.65,4,3,0,1,0,1
TXN100790,382.94,16,2,0,0,0,0
TXN100791,1814.89,8,3,0,0,1,0
TXN100792,1459.99,19,3,0,1,0,0
TXN100793,1940.69,1,3,0,1,1,1
TXN100794,86.55,18,3,0,0,0,0
TXN100795,4163.39,8,3,0,0,0,0
TXN100796,5429.98,7,2,0,1,2,1
TXN100797,1715.43,18,3,0,0,0,0
TXN100798,2435.74,12,2,0,0,0,0
TXN100799,5164.94,23,3,0,0,0,0
TXN100800,2506.79,3,3,0,1,0,0
TXN100801,381.02,5,2,0,1,0,0
TXN100802,1767.4,3,2,1,0,2,1
TXN100803,1916.44,10,1,0,0,1,0
TXN100804,1153.75,20,1,1,1,0,1
TXN100805,2716.98,9,1,0,0,0,0
TXN100806,5497.35,15,3,0,1,0,0
TXN100807,5245.75,17,3,0,1,0,0
TXN100808,1248.73,18,2,0,0,2,0
TXN100809,290.36,20,3,0,0,0,0
TXN100810,8428.35,22,1,0,0,1,1
TXN100811,3701.44,11,2,0,0,0,0
TXN100812,316.29,13,1,0,0,1,0
TXN100813,5122.62,17,3,0,1,1,1
TXN100814,4128.85,19,1,0,0,0,0
TXN100815,1513.1,0,1,0,0,0,0
TXN100816,1839.43,12,3,0,1,0,0
TXN100817,1068.33,2,2,0,0,1,0
TXN100818,162.64,13,1,1,0,1,1
TXN100819,866.53,21,1,1,0,1,1
TXN100820,3297.62,17,1,0,0,0,0
TXN100821,59.29,23,3,1,1,0,0
TXN100822,861.43,22,2,0,0,0,0
TXN100823,1065.56,18,1,0,0,0,0
TXN100824,1591.77,0,1,0,0,0,0
TXN100825,5097.85,14,1,0,1,1,1
TXN100826,900.35,15,2,0,0,0,0
TXN100827,902.21,9,1,0,0,0,0
TXN100828,2725.02,19,2,1,0,2,0
TXN100829,1253.76,3,2,1,1,0,0
TXN100830,558.76,10,2,0,0,0,0
TXN100831,1254.56,15,3,0,1,0,0
TXN100832,353.64,4,1,1,0,0,1
TXN100833,438.11,18,2,1,0,1,0
TXN100834,1429.78,10,2,0,0,0,0
TXN100835,1135.75,17,1,0,0,1,0
TXN100836,4976.59,14,1,0,0,0,0
TXN100837,950.07,1,2,0,0,0,0
TXN100838,1787.8,23,1,0,0,0,0
TXN100839,2050.78,12,3,0,0,0,0
TXN100840,76.36,22,3,0,0,0,0
TXN100841,2228.54,11,1,0,0,0,0
TXN100842,442.12,13,2,1,0,1,0
TXN100843,6542.0,0,3,0,0,0,0
TXN100844,371.89,11,3,0,1,0,0
TXN100845,1121.0,12,2,0,0,1,0
TXN100846,228.43,2,2,1,0,0,0
TXN100847,11586.16,2,2,0,0,0,0
TXN100848,1445.09,0,3,0,0,0,0
TXN100849,1859.64,10,2,0,1,2,0
TXN100850,188.86,3,2,0,0,0,0
TXN100851,2822.27,10,1,1,0,1,1
TXN100852,521.21,1,1,1,1,0,1
TXN100853,4616.63,18,2,0,1,1,0
TXN100854,509.18,11,1,1,1,1,1
TXN100855,473.14,12,2,0,0,0,0
TXN100856,124.47,16,2,1,0,0,0
TXN100857,1327.57,18,2,0,0,1,0
TXN100858,1714.09,3,2,0,0,0,0
TXN100859,185.93,5,2,0,1,0,0
TXN100860,3038.01,2,2,1,0,2,1
TXN100861,1257.67,10,2,0,0,0,0
TXN100862,1536.32,21,2,0,0,1,0
TXN100863,1212.36,11,3,1,0,1,0
TXN100864,1074.2,11,2,1,0,1,0
TXN100865,1690.33,17,3,0,1,0,0
TXN100866,387.41,13,3,0,1,1,0
TXN100867,451.61,10,3,1,0,2,0
TXN100868,4007.9,23,3,0,0,0,0
TXN100869,5891.82,20,3,0,0,0,0
TXN100870,984.6,16,1,1,0,0,0
TXN100871,681.46,21,2,0,0,0,0
TXN100872,2115.65,15,2,0,1,0,0
TXN100873,1100.98,2,3,0,1,0,0
TXN100874,101.43,3,3,0,0,0,0
TXN100875,389.57,7,2,0,1,0,0
TXN100876,2567.37,23,2,0,1,0,0
TXN100877,2201.3,10,1,0,0,0,0
TXN100878,104.94,12,1,0,0,0,0
TXN100879,551.99,23,2,0,1,0,0
TXN100880,575.52,11,3,0,1,1,0
TXN100881,2278.83,4,1,1,0,0,1
TXN100882,89.81,15,3,0,0,0,0
TXN100883,269.87,0,1,1,1,0,1
TXN100884,3268.04,8,2,1,0,1,0
TXN100885,443.36,13,2,1,1,0,0
TXN100886,2165.4,7,2,0,0,0,0
TXN100887,594.1,2,2,1,1,1,1
TXN100888,259.48,21,1,0,0,0,0
TXN100889,607.24,6,3,0,0,0,0
TXN100890,2612.19,3,1,1,0,1,1
TXN100891,3921.67,14,1,1,0,1,1
TXN100892,3596.5,11,1,0,0,0,0
TXN100893,1062.28,22,1,0,0,2,0
TXN100894,2255.75,8,3,0,1,0,0
TXN100895,508.79,21,3,0,0,0,0
TXN100896,743.87,17,2,0,0,2,0
TXN100897,4583.2,21,3,0,1,0,0
TXN100898,76.17,12,3,0,1,0,0
TXN100899,228.77,2,2,1,0,1,1
TXN100900,516.1,6,3,0,0,0,0
TXN100901,103.78,18,2,0,0,0,0
TXN100902,450.41,7,3,0,1,0,0
TXN100903,1799.54,10,2,0,0,1,0
TXN100904,1144.37,4,1,0,0,0,0
TXN100905,4513.73,15,1,0,1,0,0
TXN100906,3451.39,2,2,0,1,0,0
TXN100907,886.55,0,2,0,0,2,0
TXN100908,650.65,20,2,1,0,1,0
TXN100909,1005.08,9,3,0,0,0,0
TXN100910,1834.64,9,2,0,0,0,0
TXN100911,674.12,15,2,0,1,0,0
TXN100912,2007.12,10,2,0,1,0,0
TXN100913,1103.27,18,3,1,0,0,0
TXN100914,1656.13,19,2,0,0,0,0
TXN100915,1195.85,12,3,0,0,0,0
TXN100916,747.6,14,1,0,1,1,1
TXN100917,5980.53,9,2,0,0,0,0
TXN100918,2934.51,3,2,0,0,1,0
TXN100919,351.91,18,2,0,1,1,0
TXN100920,4107.01,14,2,0,0,1,0
TXN100921,1386.64,5,3,0,0,0,0
TXN100922,4549.08,21,2,0,0,1,0
TXN100923,3267.43,16,1,0,1,0,0
TXN100924,1157.51,12,2,1,0,0,0
TXN100925,95.45,19,1,0,1,0,0
TXN100926,675.8,16,2,0,0,0,0
TXN100927,1610.18,14,1,1,0,0,0
TXN100928,2057.39,6,3,0,0,1,0
TXN100929,646.51,22,1,1,0,1,1
TXN100930,350.15,21,1,0,1,0,0
TXN100931,3652.77,10,3,0,0,0,0
TXN100932,8371.25,17,3,0,1,0,0
TXN100933,1541.79,19,2,1,1,1,1
TXN100934,426.71,18,3,0,0,0,0
TXN100935,685.75,7,2,1,1,0,0
TXN100936,87.12,17,3,0,1,0,0
TXN100937,4963.78,9,2,1,1,1,1
TXN100938,300.56,17,3,0,1,0,0
TXN100939,1768.48,16,3,0,0,0,0
TXN100940,690.56,8,1,0,0,2,0
TXN100941,1665.67,2,2,0,1,0,0
TXN100942,2157.78,14,2,1,0,1,0
TXN100943,3590.88,23,1,0,1,0,0
TXN100944,512.41,22,3,0,1,0,0
TXN100945,72.11,11,3,0,0,0,0
TXN100946,344.42,16,3,1,1,0,0
TXN100947,4655.54,5,1,0,0,1,0
TXN100948,4191.2,23,2,0,1,0,0
TXN100949,1869.69,21,3,1,0,1,0
TXN100950,1885.17,8,2,1,0,0,0
TXN100951,2237.47,9,2,0,0,0,0
TXN100952,435.64,2,1,1,0,1,1
TXN100953,4966.42,5,1,0,1,0,0
TXN100954,1135.22,12,2,1,1,1,1
TXN100955,1016.22,13,2,1,0,0,0
TXN100956,1513.43,3,2,0,0,1,0
TXN100957,146.21,9,3,1,0,0,0
TXN100958,413.72,18,1,0,1,0,0
TXN100959,2729.08,15,1,1,0,0,0
TXN100960,222.86,23,2,0,0,0,0
TXN100961,1898.4,6,1,1,0,0,0
TXN100962,613.0,22,2,0,0,0,0
TXN100963,1036.28,4,2,0,0,0,0
TXN100964,731.3,11,1,1,1,1,1
TXN100965,929.1,14,3,1,0,1,0
TXN100966,2589.13,0,1,1,0,0,1
TXN100967,755.14,21,2,0,1,1,0
TXN100968,1721.29,5,1,0,0,0,0
TXN100969,1342.72,18,3,0,0,0,0
TXN100970,2229.33,4,3,0,0,1,0
TXN100971,5573.84,8,2,0,0,0,0
TXN100972,2687.81,6,2,0,0,0,0
TXN100973,533.99,23,2,0,0,1,0
TXN100974,113.36,8,3,0,0,0,0
TXN100975,658.34,21,3,1,0,0,0
TXN100976,1858.12,15,2,1,0,1,0
TXN100977,155.59,4,2,0,0,1,0
TXN100978,1421.81,9,2,1,1,0,0
TXN100979,1866.86,20,2,0,0,0,0
TXN100980,863.66,20,2,0,0,0,0
TXN100981,2997.3,14,1,0,0,0,0
TXN100982,275.44,14,3,0,0,0,0
TXN100983,206.22,12,1,0,0,0,0
TXN100984,2655.29,19,2,0,0,1,0
TXN100985,1418.34,17,3,1,0,0,0
TXN100986,2382.09,22,2,1,0,0,0
TXN100987,1191.25,6,1,0,0,0,0
TXN100988,615.79,7,2,0,0,1,0
TXN100989,3469.65,7,3,0,1,0,0
TXN100990,3263.04,10,2,0,0,0,0
TXN100991,2422.9,23,3,1,0,0,0
TXN100992,685.31,8,2,0,0,0,0
TXN100993,1834.32,5,2,0,0,0,0
TXN100994,945.62,19,1,0,0,1,0
TXN100995,242.1,1,3,0,1,1,1
TXN100996,5035.4,4,3,0,0,0,0
TXN100997,344.26,21,1,0,0,0,0
TXN100998,6050.98,22,2,0,0,3,0
TXN100999,1231.2,21,3,0,0,0,0
TXN101000,459.46,3,2,0,1,0,0
TXN101001,1611.34,19,3,1,0,2,0
TXN101002,4176.28,14,1,0,1,0,0
TXN101003,2685.22,6,3,0,1,0,0
TXN101004,3335.59,0,2,0,1,1,1
TXN101005,2200.48,18,3,0,0,1,0
TXN101006,2407.11,17,3,0,1,0,0
TXN101007,3833.54,1,2,0,1,0,0
TXN101008,624.48,22,2,0,0,0,0
TXN101009,1394.44,20,1,0,0,0,0
TXN101010,550.03,12,3,0,0,1,0
TXN101011,8841.12,13,3,0,1,0,0
TXN101012,5816.93,2,2,0,0,1,1
TXN101013,130.45,15,1,0,0,0,0
TXN101014,2495.46,13,3,0,0,1,0
TXN101015,5237.17,14,2,0,0,0,0
TXN101016,448.31,2,3,1,0,1,1
TXN101017,1728.41,1,2,1,0,0,0
TXN101018,4991.73,2,2,0,0,0,0
TXN101019,119.07,8,1,0,0,0,0
TXN101020,2440.82,7,2,0,0,0,0
TXN101021,755.79,18,2,0,0,0,0
TXN101022,5214.5,19,3,1,0,0,0
TXN101023,7134.94,20,3,0,0,0,0
TXN101024,5824.35,19,3,1,1,0,1
TXN101025,1335.72,14,2,1,0,0,0
TXN101026,4011.62,11,2,1,0,0,0
TXN101027,3772.85,13,1,0,0,0,0
TXN101028,818.68,17,1,0,0,1,0
TXN101029,3581.2,1,1,0,0,0,0
TXN101030,125.42,20,1,0,0,1,0
TXN101031,1864.02,10,3,0,0,0,0
TXN101032,572.75,23,1,0,1,0,0
TXN101033,306.96,0,1,0,0,0,0
TXN101034,210.15,18,1,0,0,0,0
TXN101035,2433.36,13,3,0,0,1,0
TXN101036,880.65,8,1,0,0,0,0
TXN101037,2630.27,2,2,1,0,0,0
TXN101038,185.18,13,3,0,1,1,0
TXN101039,807.52,19,3,0,0,0,0
TXN101040,1600.85,2,3,0,1,1,1
TXN101041,3178.19,22,2,0,1,2,0
TXN101042,817.66,3,2,0,1,1,1
TXN101043,2016.42,1,1,0,0,0,0
TXN101044,4392.72,1,1,1,0,1,1
TXN101045,1963.51,14,3,0,0,0,0
TXN101046,580.43,22,3,0,0,0,0
TXN101047,99.41,20,2,0,0,0,0
TXN101048,4131.96,20,3,1,0,0,0
TXN101049,93.0,12,3,1,0,0,0
TXN101050,4204.12,19,1,1,0,0,0
TXN101051,1555.53,10,3,1,0,0,0
TXN101052,5645.98,13,2,0,0,0,0
TXN101053,3256.75,16,2,0,0,1,0
TXN101054,12414.39,21,3,0,0,0,0
TXN101055,913.76,14,2,0,0,0,0
TXN101056,2965.05,13,1,0,0,1,0
TXN101057,1078.1,18,3,1,0,2,0
TXN101058,1357.37,1,1,1,0,1,1
TXN101059,2025.07,3,2,0,1,0,0
TXN101060,4187.83,7,1,0,0,0,0
TXN101061,8330.79,11,2,0,1,0,0
TXN101062,2974.39,12,1,0,0,0,0
TXN101063,1131.77,22,1,0,1,0,0
TXN101064,1144.14,17,2,1,0,0,0
TXN101065,2725.64,16,2,0,0,0,0
TXN101066,595.66,12,2,1,0,1,0
TXN101067,284.13,11,3,0,0,1,0
TXN101068,925.84,6,3,0,1,0,0
TXN101069,727.22,15,2,0,1,0,0
TXN101070,752.83,13,2,0,1,0,0
TXN101071,582.12,4,3,1,0,1,1
TXN101072,136.01,10,3,0,0,0,0
TXN101073,86.07,23,1,0,0,0,0
TXN101074,8849.96,20,1,1,0,0,1
TXN101075,1166.44,20,2,0,1,0,0
TXN101076,1020.08,7,3,0,1,0,0
TXN101077,2326.67,8,3,1,0,1,0
TXN101078,542.45,17,2,0,0,0,0
TXN101079,6039.91,7,3,0,0,0,0
TXN101080,3136.79,6,1,0,0,0,0
TXN101081,237.33,7,2,0,0,0,0
TXN101082,1131.13,14,3,0,0,1,0
TXN101083,4275.89,18,1,0,0,0,0
TXN101084,5841.12,3,2,0,1,1,1
TXN101085,1309.97,6,2,0,1,0,0
TXN101086,1950.79,20,1,0,0,0,0
TXN101087,415.52,22,1,0,0,0,0
TXN101088,9508.89,21,2,0,0,0,0
TXN101089,577.08,3,3,0,0,0,0
TXN101090,5770.02,14,1,0,1,0,1
TXN101091,2147.63,1,1,0,0,0,0
TXN101092,1921.64,11,1,0,0,2,0
TXN101093,1487.7,5,2,0,1,0,0
TXN101094,574.47,5,2,0,0,0,0
TXN101095,438.45,13,3,0,0,0,0
TXN101096,548.17,5,3,1,0,1,0
TXN101097,462.67,0,2,0,0,1,0
TXN101098,3074.48,5,2,1,1,0,0
TXN101099,911.95,17,2,0,0,0,0
TXN101100,169.17,20,2,0,0,0,0
TXN101101,7004.17,15,3,0,0,0,0
TXN101102,4354.64,22,1,0,0,0,0
TXN101103,5305.31,0,1,0,0,0,1
TXN101104,10610.1,20,3,1,0,0,0
TXN101105,432.07,18,2,0,0,0,0
TXN101106,1059.16,17,2,0,0,0,0
TXN101107,2889.61,1,3,0,0,2,0
TXN101108,2431.59,18,2,1,1,0,0
TXN101109,384.23,16,1,0,0,1,0
TXN101110,3433.83,17,3,0,1,0,0
TXN101111,558.34,21,2,1,0,0,0
TXN101112,556.74,23,3,1,1,0,0
TXN101113,1589.95,3,3,1,1,0,0
TXN101114,1847.59,17,2,0,1,0,0
TXN101115,1785.41,4,1,1,1,1,1
TXN101116,241.89,11,2,0,0,0,0
TXN101117,4248.65,14,3,0,0,0,0
TXN101118,667.4,14,1,0,0,0,0
TXN101119,327.41,2,2,0,0,0,0
TXN101120,4441.92,20,1,0,1,1,1
TXN101121,6281.35,2,3,1,0,0,1
TXN101122,4012.85,10,3,0,0,0,0
TXN101123,3366.37,19,2,0,0,0,0
TXN101124,2179.83,20,2,0,1,0,0
TXN101125,1650.83,13,2,0,0,0,0
TXN101126,232.01,6,3,0,0,0,0
TXN101127,1100.03,17,3,0,1,1,0
TXN101128,982.62,5,2,1,1,0,0
TXN101129,651.54,21,1,0,0,0,0
TXN101130,2620.51,5,2,0,0,0,0
TXN101131,1419.86,22,2,0,0,0,0
TXN101132,219.04,10,3,1,0,1,0
TXN101133,547.39,2,3,0,0,1,0
TXN101134,2349.34,20,2,1,0,1,0
TXN101135,208.37,13,2,1,0,2,0
TXN101136,3860.4,11,3,0,0,0,0
TXN101137,1416.97,13,2,0,0,1,0
TXN101138,1360.11,14,2,0,1,0,0
TXN101139,1844.98,22,1,0,0,0,0
TXN101140,3532.3,8,1,0,1,1,1
TXN101141,904.84,18,2,0,0,1,0
TXN101142,2316.51,11,1,0,0,0,0
TXN101143,1718.19,6,1,0,0,0,0
TXN101144,671.3,16,2,0,1,0,0
TXN101145,4267.82,13,2,1,1,0,0
TXN101146,3243.3,14,2,0,0,0,0
TXN101147,2198.53,13,3,0,0,1,0
TXN101148,3852.01,22,2,0,1,0,0
TXN101149,4089.24,18,2,0,0,0,0
TXN101150,2514.49,18,2,0,1,0,0
TXN101151,3678.17,13,2,0,0,0,0
TXN101152,2441.16,22,2,0,0,0,0
TXN101153,2329.75,7,3,0,0,0,0
TXN101154,1977.87,12,2,1,0,0,0
TXN101155,2844.44,3,3,1,0,0,0
TXN101156,395.39,11,2,0,0,0,0
TXN101157,4305.09,0,3,0,0,1,0
TXN101158,4159.01,4,1,0,0,0,0
TXN101159,109.37,3,1,0,0,0,0
TXN101160,3545.29,15,1,0,1,0,0
TXN101161,325.93,18,2,0,0,0,0
TXN101162,866.29,19,2,1,1,0,0
TXN101163,2771.32,18,2,0,0,1,0
TXN101164,400.52,2,1,0,0,0,0
TXN101165,3457.13,15,1,0,0,0,0
TXN101166,3619.18,6,3,0,0,0,0
TXN101167,1466.39,4,1,0,0,0,0
TXN101168,62.81,20,3,1,0,1,0
TXN101169,726.65,19,3,0,0,0,0
TXN101170,1969.06,23,3,0,1,1,0
TXN101171,7996.33,0,1,0,0,0,1
TXN101172,2048.33,10,2,0,0,0,0
TXN101173,651.68,20,2,0,1,0,0
TXN101174,2060.28,16,2,0,0,2,0
TXN101175,1602.99,11,3,0,1,0,0
TXN101176,3076.85,17,3,0,1,1,0
TXN101177,276.29,1,2,1,1,0,0
TXN101178,2912.82,21,3,0,0,1,0
TXN101179,1608.57,9,1,0,1,0,0
TXN101180,6643.24,18,1,0,1,2,1
TXN101181,886.71,15,2,0,0,0,0
TXN101182,2052.73,7,3,0,0,1,0
TXN101183,5427.32,1,2,0,0,0,0
TXN101184,266.31,4,3,0,1,0,0
TXN101185,5586.51,3,1,0,0,0,1
TXN101186,2378.77,20,3,0,0,0,0
TXN101187,190.5,3,1,0,0,1,1
TXN101188,766.1,0,1,1,0,0,1
TXN101189,2513.18,14,1,0,1,1,1
TXN101190,189.45,12,1,0,1,1,1
TXN101191,1795.36,16,3,0,0,0,0
TXN101192,898.94,5,1,0,1,0,0
TXN101193,1989.99,23,1,0,1,0,0
TXN101194,143.64,22,1,1,0,1,1
TXN101195,4154.23,19,3,1,1,0,0
TXN101196,7310.39,12,2,0,0,0,0
TXN101197,6989.67,20,2,1,0,0,0
TXN101198,2819.81,23,3,0,0,1,0
TXN101199,328.72,21,2,1,0,0,0
TXN101200,2889.81,23,1,0,0,0,0
TXN101201,99.79,21,1,1,0,0,0
TXN101202,94.74,23,2,0,0,0,0
TXN101203,831.97,11,2,1,1,0,0
TXN101204,1391.38,11,3,0,0,0,0
TXN101205,2992.9,19,2,0,0,0,0
TXN101206,2349.57,9,3,0,0,2,0
TXN101207,1230.83,1,2,0,1,0,0
TXN101208,689.38,14,2,0,0,0,0
TXN101209,11753.06,18,2,1,1,0,1
TXN101210,1160.88,20,2,0,1,1,0
TXN101211,1250.72,3,3,0,0,2,0
TXN101212,407.35,20,3,0,0,0,0
TXN101213,3217.63,13,3,0,0,0,0
TXN101214,2416.26,0,1,0,0,1,1
TXN101215,548.9,0,2,0,1,0,0
TXN101216,221.95,17,2,0,0,0,0
TXN101217,2331.99,14,1,1,0,0,0
TXN101218,2175.59,10,1,1,1,1,1
TXN101219,688.37,17,2,0,0,0,0
TXN101220,6076.31,23,2,0,0,0,0
TXN101221,377.53,9,2,0,1,1,0
TXN101222,1182.45,3,1,0,0,0,0
TXN101223,5801.14,13,2,0,0,1,0
TXN101224,1138.51,21,1,0,0,0,0
TXN101225,2085.13,17,1,0,1,0,0
TXN101226,1063.65,0,1,0,0,0,0
TXN101227,691.0,6,2,0,0,0,0
TXN101228,8317.54,3,3,0,1,1,1
TXN101229,1103.01,3,2,1,0,0,0
TXN101230,4540.51,17,1,0,0,1,0
TXN101231,572.61,8,1,1,1,0,1
